Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
84001.746448,6.88067219,4.52910144,2.2,32591.1125,1243488.71,"3996 Washington St Suite 711, Denver, CO"
90656.441133,2.25339009,3.16645438,2.0,35280.0788,1059146.672,"523 Pine St Suite 644, Phoenix, AZ"
58062.51252,3.32147972,8.75912213,6.08,29853.6865,982683.991,"2822 Cedar St Suite 680, New York, NY"
78786.008676,5.57469268,9.40274828,5.25,27093.9246,1339627.376,"5659 Oak St Suite 347, New York, NY"
34440.494772,3.10165813,6.9136622,4.11,37717.3678,774628.125,"2174 Oak St Suite 407, Denver, CO"
31621.174485,3.47993135,6.93628883,4.21,37170.8842,786180.006,"7603 Lake St Suite 890, Seattle, WA"
87705.491525,8.0047743,7.34308379,3.55,36530.5872,1458767.066,"1289 Maple St Suite 214, Miami, FL"
46730.042592,4.8207427,3.20434746,2.0,28343.4911,768932.911,"4329 Pine St Suite 664, Boston, MA"
88834.494258,5.04243338,4.28225053,2.21,25550.4749,1237171.611,"838 Hill St Suite 607, Seattle, WA"
66997.079875,6.43205766,7.73827952,4.61,37111.0757,1269487.86,"7068 Oak St Suite 917, Dallas, TX"
70922.022136,4.59343148,3.5487473,2.0,66157.9764,1137962.762,"5637 Hill St Suite 420, Seattle, WA"
78204.643665,7.588301,9.4666441,5.46,43695.3151,1446439.833,"7466 Cedar St Suite 353, Atlanta, GA"
47512.585498,2.7637468,8.90408707,4.29,53390.0375,987852.794,"7793 Hill St Suite 533, Miami, FL"
83273.538349,4.05862498,3.71052549,2.0,21437.3677,1061139.156,"7243 Washington St Suite 263, New York, NY"
71240.881335,9.46327454,5.96727505,3.76,50175.3673,1409765.106,"7070 Cedar St Suite 120, Seattle, WA"
94606.301064,6.78170307,9.64874264,5.52,44703.5913,1586083.864,"5406 Pine St Suite 940, Miami, FL"
94006.567429,7.63119052,5.93141104,3.75,60191.4508,1523829.02,"2839 Cedar St Suite 387, Seattle, WA"
87944.925906,6.24812608,6.89237404,3.18,35428.8234,1326921.411,"4781 Pine St Suite 158, Miami, FL"
55850.813631,8.52728124,5.80516503,3.43,62951.0507,1318288.743,"2372 Pine St Suite 904, Seattle, WA"
37494.68779,4.04281361,6.29966458,3.13,42078.1708,808969.528,"1048 Maple St Suite 835, Denver, CO"
50496.321703,2.19426291,4.99666299,3.11,64765.006,885297.028,"8542 Cedar St Suite 762, Phoenix, AZ"
47411.211584,9.06345925,5.60758509,2.63,24227.8215,1145562.367,"2569 Lincoln St Suite 595, Dallas, TX"
77474.256866,2.85762449,3.11059756,2.05,49227.3283,1024646.32,"7663 Pine St Suite 499, Denver, CO"
86622.849736,9.27761575,4.49540628,2.94,25577.1358,1343068.048,"1367 Oak St Suite 848, Atlanta, GA"
46001.160945,6.94842494,4.09711629,2.19,32309.2802,974496.733,"9294 Maple St Suite 905, Denver, CO"
60985.750819,7.43517914,6.04604632,3.38,58643.8027,1219110.372,"7393 Lincoln St Suite 101, Atlanta, GA"
75042.852465,4.77005678,7.16399799,3.78,56449.7833,1286927.298,"6114 Cedar St Suite 157, Phoenix, AZ"
49191.483201,2.40894753,8.66205158,5.62,26546.6075,853940.813,"8532 Cedar St Suite 673, Atlanta, GA"
68846.60872,2.27372115,4.49132866,2.09,51897.5603,939665.454,"906 Pine St Suite 708, Denver, CO"
65209.924489,5.62071274,5.77620574,3.63,58955.5704,1168623.971,"3371 Lake St Suite 517, Atlanta, GA"
77559.399265,4.38077954,3.48165183,2.0,27309.7826,1081179.314,"6947 Maple St Suite 145, Dallas, TX"
92206.607364,8.64083603,7.6552155,4.36,23583.5479,1521061.985,"3993 Cedar St Suite 387, Boston, MA"
34207.450427,6.3639365,4.11778156,2.94,31751.0704,803637.918,"8961 Pine St Suite 470, Seattle, WA"
42166.88344,8.16758588,8.18162447,4.2,23839.8683,1102922.683,"1992 Washington St Suite 327, Boston, MA"
88876.72775,3.9004722,6.957382,3.6,24297.6851,1191588.742,"7847 Cedar St Suite 855, Boston, MA"
72016.286261,5.72685306,6.57196502,3.34,52400.8023,1231873.101,"701 Oak St Suite 462, Miami, FL"
35655.475244,7.58999501,3.69806206,2.57,43694.4589,926396.414,"145 Lincoln St Suite 216, Boston, MA"
46901.093117,6.48502888,9.09953066,6.4,52710.5372,1117487.812,"1708 Pine St Suite 321, Atlanta, GA"
30449.383162,4.9705152,8.3532347,3.97,49207.041,925731.952,"1319 Lake St Suite 917, Phoenix, AZ"
55326.495604,9.47792103,5.94221012,3.34,50841.7638,1256687.88,"1883 Pine St Suite 564, Boston, MA"
64896.140959,3.89061901,6.12303062,3.14,25816.451,1029371.914,"8209 Washington St Suite 868, Miami, FL"
89252.014531,3.92414138,5.48062782,3.69,57109.2612,1266627.755,"7220 Cedar St Suite 125, Denver, CO"
55441.949178,3.65978583,3.68911907,2.01,62603.6267,912514.741,"7829 Lake St Suite 942, New York, NY"
41611.128532,3.11831887,7.81173405,3.65,58071.2408,931950.328,"1128 Lake St Suite 404, Boston, MA"
92002.244865,3.40727004,5.96984044,3.01,20042.4237,1203691.018,"1810 Maple St Suite 924, Atlanta, GA"
59126.716886,2.77409856,5.08733197,2.68,25113.3049,877931.012,"1847 Washington St Suite 644, Boston, MA"
44504.626185,9.38465449,4.83352314,3.4,32512.5965,1115152.869,"5132 Washington St Suite 651, Boston, MA"
71520.86672,9.21915248,9.4888086,6.03,47560.3241,1499039.401,"464 Lake St Suite 654, Seattle, WA"
64049.494623,6.82681113,7.48487522,4.35,31350.6588,1182307.462,"1291 Hill St Suite 690, Miami, FL"
82277.398084,3.15973483,9.68462754,4.42,49692.9561,1298842.067,"945 Washington St Suite 437, Seattle, WA"
49611.168388,2.34944808,4.84955695,2.85,66832.0685,864915.679,"2379 Maple St Suite 183, Atlanta, GA"
41923.720904,6.10850383,4.96536069,3.31,29628.9773,907795.14,"9559 Washington St Suite 767, New York, NY"
89358.762115,5.84366777,7.7400163,4.25,56454.9167,1451226.985,"8531 Lake St Suite 952, Atlanta, GA"
92607.301324,6.65308235,6.14156987,3.27,35786.1915,1408472.417,"8034 Maple St Suite 213, Phoenix, AZ"
68239.968417,5.27375178,5.35026157,3.09,45839.1864,1123393.071,"1556 Maple St Suite 109, Boston, MA"
35387.863997,3.69007454,8.60552078,4.13,63262.8683,937173.055,"1552 Washington St Suite 304, Dallas, TX"
41771.407289,5.68798685,9.68558841,4.69,42431.5669,1141404.551,"2917 Washington St Suite 205, Boston, MA"
71767.84427,6.87041941,4.52543021,2.12,45355.8286,1262191.638,"3462 Oak St Suite 501, Miami, FL"
78838.957349,2.9106292,4.45027042,2.16,44979.5541,1097904.013,"6980 Lincoln St Suite 456, Seattle, WA"
85674.122779,7.56485874,3.80443489,2.41,69183.4818,1422349.94,"3967 Maple St Suite 581, Denver, CO"
48743.261401,2.29304771,8.93519306,5.42,50102.5647,1021617.077,"923 Cedar St Suite 587, Miami, FL"
72096.361704,7.99788066,5.60100066,2.77,45176.1072,1291425.15,"3841 Maple St Suite 256, Atlanta, GA"
89542.797875,9.99352418,4.5247908,2.37,27274.9965,1481390.116,"5279 Hill St Suite 208, Atlanta, GA"
86610.538356,2.55791878,7.2013922,3.62,36133.5631,1189239.676,"4163 Lincoln St Suite 988, Boston, MA"
92862.120811,9.23682916,3.74405579,2.0,29109.8579,1414225.548,"3079 Washington St Suite 930, New York, NY"
38506.000182,6.33599999,4.63289679,2.47,37900.375,915948.913,"9091 Lake St Suite 425, Seattle, WA"
36567.121535,5.11689438,8.43186607,4.48,20433.848,913962.114,"7706 Washington St Suite 633, Denver, CO"
84261.905082,6.97409904,7.55428526,4.33,53080.0918,1406573.27,"8821 Lincoln St Suite 238, Phoenix, AZ"
94026.651465,2.2568836,9.89690042,5.24,63312.1827,1438703.993,"1764 Lincoln St Suite 595, Seattle, WA"
53003.542837,9.5656644,9.48010498,5.46,45411.1137,1381734.797,"7709 Cedar St Suite 539, Atlanta, GA"
32014.799889,7.53928465,3.84716717,2.0,55330.6213,941239.029,"184 Pine St Suite 412, Miami, FL"
75531.937048,7.17071457,8.14482699,3.78,24702.8809,1279063.093,"3761 Oak St Suite 521, Seattle, WA"
42937.924797,3.87750783,5.18869878,2.45,24707.2276,753270.331,"8918 Maple St Suite 764, Phoenix, AZ"
50313.249296,3.34556712,8.32545467,4.52,62650.3309,1094392.004,"505 Pine St Suite 809, Phoenix, AZ"
47125.55093,8.69427232,5.57498994,2.85,35382.5169,1184541.582,"6740 Hill St Suite 818, Dallas, TX"
38261.073208,7.88670895,5.9805768,4.12,36818.1518,1012725.55,"9437 Lake St Suite 205, Phoenix, AZ"
64649.495666,3.53924409,6.77406192,3.45,64862.7435,1124994.277,"7659 Oak St Suite 427, Phoenix, AZ"
88157.261718,3.07388105,8.87139493,4.05,54218.8599,1310485.19,"2935 Washington St Suite 980, Dallas, TX"
76717.807152,8.57447307,3.49419387,2.0,35915.3027,1244918.674,"5236 Lake St Suite 285, Miami, FL"
32466.285187,9.65448184,4.6930335,2.75,39080.2337,958837.431,"6938 Pine St Suite 893, Miami, FL"
69889.318006,3.86982115,6.76081624,4.58,32502.417,1039567.173,"1072 Cedar St Suite 723, New York, NY"
88504.225489,8.34439631,8.48409152,5.16,34022.1345,1503506.217,"37 Washington St Suite 534, Miami, FL"
65867.11073,3.50256534,5.87078057,3.76,34995.3986,991798.444,"8477 Cedar St Suite 343, Phoenix, AZ"
44608.086594,4.96741611,9.57349595,4.81,39062.447,1076065.821,"611 Washington St Suite 894, Denver, CO"
86835.476757,3.40582295,4.74362556,2.56,39185.9517,1133416.917,"2189 Hill St Suite 451, New York, NY"
61483.675605,3.63361939,8.74834746,6.17,63098.4413,1177345.08,"9166 Hill St Suite 723, Phoenix, AZ"
91539.655842,9.369306,8.904696,4.26,32436.9337,1654982.735,"6995 Washington St Suite 390, Denver, CO"
44667.049815,6.80751771,8.87654804,5.0,36406.8658,1111184.255,"9003 Cedar St Suite 104, New York, NY"
83341.548379,8.38535765,5.3815607,3.57,45432.9372,1417355.035,"7461 Cedar St Suite 381, Phoenix, AZ"
81770.03228,6.88416491,5.81375608,3.42,68143.574,1365019.203,"9493 Lake St Suite 567, New York, NY"
58600.810387,2.85193375,7.90196054,3.79,21112.4514,970006.771,"7099 Oak St Suite 187, Phoenix, AZ"
73485.783568,9.26548005,3.56555502,2.0,30744.6402,1213102.24,"7341 Maple St Suite 444, Boston, MA"
63630.411759,4.8679727,6.02494583,3.63,52630.9619,1107147.531,"1255 Washington St Suite 120, Dallas, TX"
56905.161175,7.29749097,4.82531613,2.29,54154.5303,1165767.404,"6029 Washington St Suite 689, Denver, CO"
31305.258139,9.81123924,9.48446178,5.72,65466.5545,1303929.972,"5491 Washington St Suite 518, Seattle, WA"
63913.078711,4.48693335,3.95000098,2.01,65060.0435,1112255.594,"7122 Maple St Suite 582, Miami, FL"
92965.606549,8.41229835,3.87060145,2.0,62224.2228,1454761.885,"5414 Oak St Suite 982, Seattle, WA"
67724.210342,8.97034631,9.99294369,5.74,28621.4832,1378193.228,"8425 Maple St Suite 744, Boston, MA"
83241.380326,3.99494526,7.52777523,4.05,57937.0465,1339737.486,"6672 Oak St Suite 787, Boston, MA"
43710.364346,6.09719141,4.54514296,2.3,24229.0066,893280.346,"2316 Lincoln St Suite 662, Boston, MA"
72075.752492,2.67247331,8.64558757,4.51,20076.6895,1013225.041,"4817 Hill St Suite 250, Atlanta, GA"
62176.651914,6.1934469,8.3129068,5.78,30811.7444,1166357.904,"3184 Washington St Suite 320, Phoenix, AZ"
51283.121091,4.2500713,7.40207618,4.61,45433.5019,1024008.097,"9794 Washington St Suite 865, Seattle, WA"
46284.040565,6.2977357,7.71985665,5.08,31117.5159,1007358.868,"7812 Oak St Suite 559, Seattle, WA"
88673.892831,9.08727047,5.11017202,2.44,43049.2042,1484499.506,"7013 Pine St Suite 791, Boston, MA"
92313.453253,5.10499342,9.60240669,5.47,35658.0861,1470164.279,"9082 Lincoln St Suite 933, Atlanta, GA"
48547.627962,5.96636212,8.41368276,4.95,33630.7499,1085215.753,"4700 Cedar St Suite 392, Denver, CO"
39683.612817,4.83313279,4.33180751,2.17,59360.5744,932452.843,"3933 Lincoln St Suite 498, Atlanta, GA"
59392.409913,5.80255838,3.17515532,2.0,21126.3694,893727.812,"7865 Washington St Suite 578, Denver, CO"
35636.196521,6.77418252,5.45512588,3.33,23801.5676,881522.186,"3408 Oak St Suite 736, New York, NY"
85213.644819,7.14679782,3.32557908,2.0,56923.7416,1271691.849,"6702 Hill St Suite 507, Denver, CO"
80818.076547,3.20012106,8.21405637,4.15,37170.2635,1130343.723,"5465 Washington St Suite 474, Seattle, WA"
53936.952626,3.4423471,4.40199366,2.27,67074.3296,946242.13,"7043 Oak St Suite 746, New York, NY"
90319.0661,2.2945533,6.26490534,3.01,48530.994,1212697.144,"4023 Lake St Suite 698, Denver, CO"
87713.028412,2.62237305,7.20004928,3.58,45093.2107,1225328.766,"9693 Washington St Suite 953, Denver, CO"
99553.290573,2.69410911,3.71261622,2.0,45119.1211,1194762.841,"4534 Washington St Suite 536, Dallas, TX"
51837.127142,4.45130125,6.14074108,2.87,45536.3355,958092.972,"6691 Lincoln St Suite 784, New York, NY"
49646.489549,5.69246618,7.08485262,4.12,52544.9254,1087518.092,"2413 Oak St Suite 858, Denver, CO"
79841.035674,4.95088085,5.40165413,2.87,38746.3623,1160941.68,"8631 Maple St Suite 382, Miami, FL"
79096.854599,7.53324343,3.02526227,2.0,55218.5842,1210545.878,"285 Hill St Suite 384, Atlanta, GA"
77628.63738,6.98513386,5.9563172,2.79,23354.2668,1252151.194,"898 Hill St Suite 168, Seattle, WA"
91296.941833,6.25547298,5.63267505,3.42,35376.4164,1354372.331,"9680 Maple St Suite 359, Atlanta, GA"
81326.263784,6.00274177,4.17361729,2.37,63237.2001,1268389.341,"2101 Oak St Suite 292, Denver, CO"
72399.534273,4.25620789,3.11680909,2.0,63688.0658,1111792.564,"8267 Lincoln St Suite 760, Seattle, WA"
88681.189306,9.93689752,6.76089392,3.38,54984.067,1649391.157,"6657 Washington St Suite 417, Atlanta, GA"
63534.619072,2.76409627,3.63120802,2.32,38323.4442,864121.834,"2316 Hill St Suite 626, Denver, CO"
43691.676473,9.20561593,9.79346409,4.85,46725.5864,1292531.327,"1287 Hill St Suite 315, Denver, CO"
74638.681872,7.55013169,6.42271548,3.41,37186.36,1279010.908,"9460 Lake St Suite 822, Dallas, TX"
94167.161002,9.76900482,6.87800395,4.05,38050.2969,1561541.89,"8501 Maple St Suite 485, Atlanta, GA"
54161.328696,6.96666927,4.50592527,2.88,62690.729,1099058.318,"9371 Maple St Suite 660, New York, NY"
81263.771384,9.94202025,9.72362135,6.5,32910.0468,1556341.638,"6311 Cedar St Suite 365, Miami, FL"
79250.419829,9.8562368,4.21134575,2.0,25139.8172,1328269.982,"7591 Cedar St Suite 881, New York, NY"
88829.154157,7.88404423,3.71123395,2.56,35719.7402,1316722.316,"7737 Cedar St Suite 402, Dallas, TX"
99310.23647,4.3657835,5.81104184,3.73,24192.3729,1301323.206,"3208 Oak St Suite 164, Denver, CO"
45641.991144,3.51847446,8.65927147,5.29,42489.0126,943082.1,"8730 Maple St Suite 787, Dallas, TX"
92559.233407,6.93311125,9.21599563,5.34,50695.569,1537666.213,"5240 Lincoln St Suite 516, Boston, MA"
46616.661269,8.40176066,5.27875428,2.5,25983.9676,1105554.774,"9149 Pine St Suite 711, Dallas, TX"
39895.135004,9.5100765,9.00380897,4.79,37062.1601,1242228.592,"1345 Maple St Suite 123, Boston, MA"
98018.927405,9.34174435,8.23749134,3.77,39026.7692,1668842.513,"1529 Oak St Suite 160, Miami, FL"
41202.610928,4.00046975,8.60043269,5.74,46777.3614,925787.005,"2064 Pine St Suite 803, Dallas, TX"
74297.376623,5.9937708,9.49509466,5.51,52519.1747,1393885.78,"6243 Washington St Suite 249, New York, NY"
67035.469439,7.05141755,6.47598543,3.17,55420.8209,1282287.238,"9318 Cedar St Suite 242, Denver, CO"
64459.363215,8.08050693,6.85887752,3.89,55172.9595,1316221.619,"2588 Pine St Suite 131, New York, NY"
97211.417445,7.28806534,9.39008298,5.82,36980.0157,1554712.685,"3136 Lincoln St Suite 225, Miami, FL"
72704.215232,2.70697846,5.34273982,2.52,60570.1023,1087868.67,"5427 Oak St Suite 823, Miami, FL"
93946.925582,9.58180127,5.7960356,2.83,22195.8911,1483224.509,"2981 Lake St Suite 113, Boston, MA"
84822.296017,8.77758701,9.20486219,5.71,67730.9673,1625710.103,"6540 Hill St Suite 142, New York, NY"
48002.295725,2.66745261,6.5187352,3.29,45252.9727,810220.209,"4254 Cedar St Suite 136, Dallas, TX"
93040.603602,4.63383124,8.88698342,5.09,26726.8611,1391048.42,"8435 Lincoln St Suite 643, Atlanta, GA"
80960.36711,5.04733571,5.97897572,2.74,68832.3013,1302574.854,"3376 Washington St Suite 774, New York, NY"
59168.332631,3.02381557,9.4923481,4.58,21151.5051,1006458.834,"1445 Maple St Suite 918, Seattle, WA"
68920.880159,2.07297211,4.95609542,2.4,33854.7103,932134.402,"1305 Oak St Suite 319, New York, NY"
44512.015082,2.97002558,8.0472169,5.01,69738.902,920841.071,"9616 Hill St Suite 847, Seattle, WA"
69208.364202,9.60590736,6.98676469,4.24,49456.0666,1419874.653,"9231 Oak St Suite 470, Seattle, WA"
51533.783829,3.02516649,4.67557941,2.77,24648.7871,773523.284,"6699 Lincoln St Suite 320, New York, NY"
87405.142706,4.65104918,4.54743873,2.36,39692.16,1247371.37,"8365 Washington St Suite 934, Boston, MA"
88429.920643,4.65382936,7.82136591,5.15,64545.9452,1397027.357,"6023 Pine St Suite 993, Miami, FL"
66787.599798,3.31799702,6.75564936,4.82,58197.0864,1079689.699,"6120 Cedar St Suite 142, Boston, MA"
92879.443956,6.11391379,5.98965739,3.02,54075.4177,1417397.652,"6921 Lincoln St Suite 519, Atlanta, GA"
65166.727687,6.88649475,5.79456565,3.49,47583.2032,1181721.55,"4600 Hill St Suite 950, Atlanta, GA"
53430.60665,2.63479532,5.50189949,3.53,66881.414,947678.287,"5282 Hill St Suite 800, Denver, CO"
71979.019374,3.26912576,6.52062462,3.44,33726.8992,1046900.548,"1426 Maple St Suite 822, Phoenix, AZ"
97951.273373,5.08617369,9.21125808,4.3,41427.1178,1412486.234,"5296 Maple St Suite 959, Dallas, TX"
85293.625468,6.9505491,5.9708055,3.58,33411.0412,1289260.681,"1179 Hill St Suite 897, Boston, MA"
51747.635544,2.89273886,5.82311788,3.19,41338.3962,912939.623,"131 Oak St Suite 679, Seattle, WA"
54567.368936,6.0345345,4.28579827,2.07,39800.1291,1011352.059,"5363 Lincoln St Suite 767, Miami, FL"
42078.63662,4.24625487,3.8837689,2.39,47072.5089,829362.557,"3523 Lake St Suite 890, Miami, FL"
63571.81487,5.28167853,3.34173912,2.0,58314.6116,1018789.161,"1357 Oak St Suite 381, New York, NY"
85554.371583,3.57228058,5.10008471,3.63,61925.2674,1234604.256,"5467 Cedar St Suite 549, Seattle, WA"
56230.956879,9.04915425,5.79392344,2.65,44298.5193,1264515.357,"4466 Washington St Suite 116, Denver, CO"
47153.388046,3.2339285,5.75065656,3.04,41870.9217,852595.698,"4380 Washington St Suite 748, Miami, FL"
64704.082605,2.38462255,5.32930564,3.41,66258.9408,1029947.771,"9395 Maple St Suite 209, Miami, FL"
79741.814339,8.56809324,5.44316915,3.1,51326.8687,1386829.218,"2516 Hill St Suite 855, New York, NY"
41949.874525,2.68393051,9.16868695,5.44,36049.1164,929975.463,"3564 Cedar St Suite 981, New York, NY"
77150.433248,5.63190993,9.12326303,4.96,24467.0406,1253023.862,"2601 Washington St Suite 286, Boston, MA"
48187.51272,9.53914431,5.59546356,3.14,45599.9249,1184455.67,"7305 Oak St Suite 951, Atlanta, GA"
88109.520257,2.65748862,8.46893624,4.58,48475.8996,1305376.372,"1640 Maple St Suite 567, Atlanta, GA"
56225.1008,2.54817344,7.00810636,3.59,34946.7666,937456.224,"2707 Hill St Suite 310, Dallas, TX"
60061.082574,4.2047411,6.79048365,3.74,53648.1928,1046575.877,"4007 Hill St Suite 778, Atlanta, GA"
49047.93129,5.55953028,5.45353472,2.69,49117.446,1014592.024,"5344 Lake St Suite 842, Phoenix, AZ"
75404.952135,7.66690542,7.47052929,4.54,69199.5256,1448917.542,"7077 Lincoln St Suite 773, Atlanta, GA"
37129.401293,8.87858727,8.60492163,5.59,27043.2014,1150039.918,"881 Lincoln St Suite 514, Seattle, WA"
50892.071579,2.90042641,4.4735634,2.39,43331.0603,837900.199,"835 Oak St Suite 212, Dallas, TX"
96482.26435,7.14759202,6.23640561,2.99,58324.9876,1506170.935,"1176 Lake St Suite 810, Atlanta, GA"
39344.431252,4.8191809,5.55697689,2.56,36838.3235,847449.94,"4171 Maple St Suite 328, Denver, CO"
48925.444449,9.7312306,7.43716006,4.51,39675.3955,1228710.276,"7662 Cedar St Suite 734, Denver, CO"
40615.40549,8.88562734,6.75484673,3.11,37475.9055,1158929.287,"290 Hill St Suite 597, Phoenix, AZ"
88300.505907,4.89700299,6.51109578,3.39,40122.5974,1334101.676,"8699 Lake St Suite 743, Dallas, TX"
84368.625459,5.28435696,4.66835314,2.34,52760.0538,1313856.779,"4948 Lincoln St Suite 101, Phoenix, AZ"
31277.002413,2.81409593,5.80313021,3.1,68790.17,789452.436,"8073 Lincoln St Suite 837, Seattle, WA"
98193.540352,2.99588445,5.44509631,3.29,37002.2823,1221229.489,"684 Cedar St Suite 611, Phoenix, AZ"
56100.431382,8.13266578,3.25955728,2.0,29548.1752,1060713.593,"1276 Lincoln St Suite 456, New York, NY"
76133.744189,2.31450938,3.73402112,2.0,67005.8607,1042839.647,"7537 Lake St Suite 688, New York, NY"
64221.684322,5.45980929,7.1816771,3.33,35630.0542,1134718.097,"2558 Maple St Suite 867, Denver, CO"
70481.060346,8.24474795,7.65207731,3.79,66167.3273,1415390.082,"6951 Lincoln St Suite 511, Seattle, WA"
54705.841242,3.58353447,5.99905398,2.73,38400.7212,931751.985,"8638 Washington St Suite 146, Atlanta, GA"
34045.50442,3.02469701,6.73784926,4.29,58954.5203,802119.385,"3501 Cedar St Suite 920, Denver, CO"
87419.098373,8.02625252,7.2846423,4.99,29478.0762,1378107.511,"5078 Pine St Suite 604, Phoenix, AZ"
98290.647216,3.81368789,5.83632007,3.01,31250.7974,1234134.201,"7861 Washington St Suite 552, Dallas, TX"
96548.583646,4.14424101,9.74285856,6.26,58382.196,1525782.273,"845 Lincoln St Suite 789, Seattle, WA"
